id,title,brand,storage,ram,connectivity,size,generation,price_raw,price,condition,location,slug,link,shop_name,is_member,timestamp
6a9584b7fff95df4210c46d3,Samsung S2 Tab,Samsung,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 4,600",4600,Used,Nuwara Eliya,samsung-tab-used-for-sale-nuwara-eliya,https://ikman.lk/en/ad/samsung-tab-used-for-sale-nuwara-eliya,,False,2 hours
68c2d92152410da94d47c803,Honor Pad X9A 16GB 256GB,Honor,256GB,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 102,000",102000,Brand New,Gampaha,honor-pad-x9a-16gb-256gb-for-sale-gampaha-3,https://ikman.lk/en/ad/honor-pad-x9a-16gb-256gb-for-sale-gampaha-3,SS Mobile,True,3 hours
6889c798c737d57a64f550fc,Redmi Pad Pro 5G 8GB 256GB,Redmi,256GB,8GB,5G + WiFi,Unknown,Unknown,"Rs 124,000",124000,Brand New,Colombo,redmi-pad-pro-5g-8gb-256gb-for-sale-colombo-1,https://ikman.lk/en/ad/redmi-pad-pro-5g-8gb-256gb-for-sale-colombo-1,SS Mobile,True,3 hours
6858e238fdab2b0029eb8f25,Honor Pad X8A 4GB 128GB,Honor,128GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 67,500",67500,Brand New,Gampaha,honor-pad-x8a-4gb-128gb-for-sale-gampaha-6,https://ikman.lk/en/ad/honor-pad-x8a-4gb-128gb-for-sale-gampaha-6,SS Mobile,True,3 hours
6a957dc7ce7ab05878ec78ec,Apple Ipad pro M5(11’)-Black,Apple,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 280,000",280000,Used,Ampara,i-pad-for-sale-ampara-1,https://ikman.lk/en/ad/i-pad-for-sale-ampara-1,,False,3 hours
6a91234a17cee711ae7b707c,Blackview Tab 60 pro (Brand New),Blackview,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 62,500",62500,Brand New,Colombo,black-view-tab-60-pro-brand-new-for-sale-colombo-8,https://ikman.lk/en/ad/black-view-tab-60-pro-brand-new-for-sale-colombo-8,Phone Line,False,bump_up
6a95743ebea1e59cd54004b6,Apple iPad Mini 6 | 64GB,Apple,64GB,Unknown,4G LTE / SIM,Unknown,Unknown,"Rs 118,000",118000,Brand New,Colombo,ipad-mini-6-64gb-for-sale-colombo-6,https://ikman.lk/en/ad/ipad-mini-6-64gb-for-sale-colombo-6,INNOCELL,False,5 hours
6a95741237d61c751e8bc90d,Apple iPad Mini 6 64GB,Apple,64GB,Unknown,4G LTE / SIM,Unknown,Unknown,"Rs 118,000",118000,Brand New,Colombo,ipad-mini-6-64gb-for-sale-colombo-5,https://ikman.lk/en/ad/ipad-mini-6-64gb-for-sale-colombo-5,INNOCELL,False,5 hours
6a9573e6953df8814ae53c91,Apple iPad Mini 6 64GB,Apple,64GB,Unknown,4G LTE / SIM,Unknown,Unknown,"Rs 118,000",118000,Brand New,Colombo,ipad-mini-6-64gb-for-sale-colombo-4,https://ikman.lk/en/ad/ipad-mini-6-64gb-for-sale-colombo-4,INNOCELL,False,5 hours
6a95676b044ac361fbb553bb,Huawei Tab T3,Huawei,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 11,000",11000,Used,Gampaha,huawei-tab-t3-for-sale-gampaha,https://ikman.lk/en/ad/huawei-tab-t3-for-sale-gampaha,,False,5 hours
6a9564079f8493447297b7f2,Samsung Galaxy A11 8GB 128GB,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 59,990",59990,Brand New,Colombo,samsung-galaxy-a11-8gb-128gb-for-sale-colombo-347,https://ikman.lk/en/ad/samsung-galaxy-a11-8gb-128gb-for-sale-colombo-347,Nexel,True,6 hours
6a9563df484c02b92079fcab,Samsung Galaxy A11 8GB 128GB,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 59,860",59860,Brand New,Colombo,samsung-galaxy-a11-8gb-128gb-for-sale-colombo-346,https://ikman.lk/en/ad/samsung-galaxy-a11-8gb-128gb-for-sale-colombo-346,Nexel,True,6 hours
6a9563b92007ca772479fc9c,Samsung Galaxy A11 8GB 128GB,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 59,480",59480,Brand New,Colombo,samsung-galaxy-a11-8gb-128gb-for-sale-colombo-345,https://ikman.lk/en/ad/samsung-galaxy-a11-8gb-128gb-for-sale-colombo-345,Nexel,True,6 hours
6a95626af1daf701ff076b76,Samsung Galaxy A11 4GB 64GB,Samsung,64GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 44,180",44180,Brand New,Colombo,samsung-galaxy-a11-4gb-64gb-for-sale-colombo-366,https://ikman.lk/en/ad/samsung-galaxy-a11-4gb-64gb-for-sale-colombo-366,Nexel,True,6 hours
6a95624b04bd3504081c12d5,Samsung Galaxy A11 4GB 64GB,Samsung,64GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 45,106",45106,Brand New,Colombo,samsung-galaxy-a11-4gb-64gb-for-sale-colombo-365,https://ikman.lk/en/ad/samsung-galaxy-a11-4gb-64gb-for-sale-colombo-365,Nexel,True,6 hours
6a95620dae6cb4807997b7f3,Samsung Galaxy A11 4GB 64GB,Samsung,64GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 45,807",45807,Brand New,Colombo,samsung-galaxy-a11-4gb-64gb-for-sale-colombo-364,https://ikman.lk/en/ad/samsung-galaxy-a11-4gb-64gb-for-sale-colombo-364,Nexel,True,6 hours
6a9561f20b0a8151cb118e2e,Samsung Galaxy A11 4GB 64GB,Samsung,64GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 45,180",45180,Brand New,Colombo,samsung-galaxy-a11-4gb-64gb-for-sale-colombo-363,https://ikman.lk/en/ad/samsung-galaxy-a11-4gb-64gb-for-sale-colombo-363,Nexel,True,6 hours
6a951ba8aacf117bf6bc856b,Samsung Galaxy S10 FE 5G 8GB 128GB,Samsung,128GB,8GB,5G + WiFi,Unknown,Unknown,"Rs 159,523",159523,Brand New,Colombo,samsung-galaxy-s10-fe-5g-8gb-128gb-for-sale-colombo-72,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-5g-8gb-128gb-for-sale-colombo-72,Nexel,True,6 hours
6a9557072844a21209ab478d,Samsung Galaxy A9 Tablet,Samsung,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 29,500",29500,Used,Ratnapura,galaxy-a9-tablet-for-sale-ratnapura-2,https://ikman.lk/en/ad/galaxy-a9-tablet-for-sale-ratnapura-2,,False,6 hours
6a951c9ca06833003d369313,Samsung Galaxy S10 FE 12GB 256GB,Samsung,256GB,12GB,WiFi / Standard,Unknown,Unknown,"Rs 150,000",150000,Brand New,Colombo,samsung-galaxy-s10-fe-12gb-256gb-for-sale-colombo-589,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-12gb-256gb-for-sale-colombo-589,Nexel,True,7 hours
6a9551259e9f7230b4dcfa2b,Samsung Galaxy Tab A11,Samsung,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 55,000",55000,Used,Gampaha,samsung-galaxy-tab-a11-for-sale-gampaha,https://ikman.lk/en/ad/samsung-galaxy-tab-a11-for-sale-gampaha,,False,7 hours
6a953c4c5232dca964312e0d,"Huawei MatePad Tab 11.5""",Huawei,Unknown,Unknown,WiFi / Standard,11.5 Inch,Unknown,"Rs 75,000",75000,Used,Colombo,huawei-matepad-tab-115-for-sale-colombo,https://ikman.lk/en/ad/huawei-matepad-tab-115-for-sale-colombo,,False,8 hours
6a9534874ec23d1efa369421,Tablet Tab-X 8GB 64GB,Other,64GB,8GB,4G LTE / SIM,Unknown,Unknown,"Rs 33,000",33000,Brand New,Anuradhapura,8gb-64gb-for-sale-anuradhapura,https://ikman.lk/en/ad/8gb-64gb-for-sale-anuradhapura,,False,8 hours
6a951b7d668c015166da3501,Samsung Galaxy S10 FE 5G 8GB 128GB,Samsung,128GB,8GB,5G + WiFi,Unknown,Unknown,"Rs 159,023",159023,Brand New,Colombo,samsung-galaxy-s10-fe-5g-8gb-128gb-for-sale-colombo-71,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-5g-8gb-128gb-for-sale-colombo-71,Nexel,True,9 hours
6a95335dfb8630b997178a2b,Greentel Tab A10 Pro 4GB|128GB|003,Other,128GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 50,990",50990,Brand New,Colombo,greentel-tab-a10-pro-4gb128gb003-for-sale-colombo-1,https://ikman.lk/en/ad/greentel-tab-a10-pro-4gb128gb003-for-sale-colombo-1,emobile.lk | EMOBILE (PVT) LTD,True,9 hours
6a953312fc1595a9d93e6b6a,Greentel Tab A9 Pro 4GB|64GB|003,Other,64GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 37,990",37990,Brand New,Colombo,greentel-tab-a9-pro-4gb64gb003-for-sale-colombo-1,https://ikman.lk/en/ad/greentel-tab-a9-pro-4gb64gb003-for-sale-colombo-1,emobile.lk | EMOBILE (PVT) LTD,True,9 hours
6a9532d551e12fff86bbfb3c,Samsung Galaxy Tab S10 FE Plus WIFI 8GB|128GB T|003,Samsung,128GB,8GB,WiFi Only,Unknown,Unknown,"Rs 172,490",172490,Brand New,Colombo,samsung-galaxy-tab-s10-fe-plus-wifi-8gb128gb-t003-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-fe-plus-wifi-8gb128gb-t003-for-sale-colombo,emobile.lk | EMOBILE (PVT) LTD,True,9 hours
6a95328ad63ac31774bc8648,Samsung Galaxy Tab S10 FE Plus 5G 8GB|256GB|003,Samsung,256GB,8GB,5G + WiFi,Unknown,Unknown,"Rs 232,490",232490,Brand New,Colombo,samsung-galaxy-tab-s10-fe-plus-5g-8gb256gb003-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-fe-plus-5g-8gb256gb003-for-sale-colombo,emobile.lk | EMOBILE (PVT) LTD,True,9 hours
6a95315617c7df7d833693fa,Samsung Galaxy Tab S10 FE Plus 5G 8GB|128GB|003,Samsung,128GB,8GB,5G + WiFi,Unknown,Unknown,"Rs 190,490",190490,Brand New,Colombo,samsung-galaxy-tab-s10-fe-plus-5g-8gb128gb003-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-fe-plus-5g-8gb128gb003-for-sale-colombo,emobile.lk | EMOBILE (PVT) LTD,True,9 hours
6a9530b04cd57035b9d2ef97,Samsung Galaxy Tab S10 FE 5G 12GB|256GB1|003,Samsung,256GB,12GB,5G + WiFi,Unknown,Unknown,"Rs 204,490",204490,Brand New,Colombo,samsung-galaxy-tab-s10-fe-5g-12gb256gb1003-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-fe-5g-12gb256gb1003-for-sale-colombo,emobile.lk | EMOBILE (PVT) LTD,True,9 hours
6a95305f6d42fc8599bdb847,Samsung Galaxy Tab S10 FE WIFI 12GB|256GB|003,Samsung,256GB,12GB,WiFi Only,Unknown,Unknown,"Rs 157,490",157490,Brand New,Colombo,samsung-galaxy-tab-s10-fe-wifi-12gb256gb003-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-fe-wifi-12gb256gb003-for-sale-colombo,emobile.lk | EMOBILE (PVT) LTD,True,9 hours
6a952ed9eebfdab754bc85fb,Samsung Galaxy Tab S10 FE 5G 8GB|128GB|003,Samsung,128GB,8GB,5G + WiFi,Unknown,Unknown,"Rs 157,990",157990,Brand New,Colombo,samsung-galaxy-tab-s10-fe-5g-8gb128gb003-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-fe-5g-8gb128gb003-for-sale-colombo,emobile.lk | EMOBILE (PVT) LTD,True,10 hours
6a952e4317118452271789ed,Samsung Galaxy Tab S10 FE WIFI 8GB|128GB|003,Samsung,128GB,8GB,WiFi Only,Unknown,Unknown,"Rs 124,990",124990,Brand New,Colombo,samsung-galaxy-tab-s10-fe-wifi-8gb128gb003-for-sale-colombo-1,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-fe-wifi-8gb128gb003-for-sale-colombo-1,emobile.lk | EMOBILE (PVT) LTD,True,10 hours
6a952cf3f715228f9aa1e389,Samsung Galaxy Tab S10 Lite 5G 8GB|256GB|003,Samsung,256GB,8GB,5G + WiFi,Unknown,Unknown,"Rs 146,490",146490,Brand New,Colombo,samsung-galaxy-tab-s10-lite-5g-8gb256gb003-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-lite-5g-8gb256gb003-for-sale-colombo,emobile.lk | EMOBILE (PVT) LTD,True,10 hours
6a952ca7096024690c76932e,Samsung Galaxy Tab S10 Lite 5G 6GB|128GB|003,Samsung,128GB,6GB,5G + WiFi,Unknown,Unknown,"Rs 123,490",123490,Brand New,Colombo,samsung-galaxy-tab-s10-lite-5g-6gb128gb003-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-lite-5g-6gb128gb003-for-sale-colombo,emobile.lk | EMOBILE (PVT) LTD,True,10 hours
6a952a9efa6bde6b7eabe977,Honor Pad X8a 128GB,Honor,128GB,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 52,000",52000,Used,Batticaloa,honor-pad-x8a-128gb-for-sale-batticaloa-4,https://ikman.lk/en/ad/honor-pad-x8a-128gb-for-sale-batticaloa-4,,False,10 hours
6a952b6e4ec23d1efa3693c1,Samsung Galaxy Tab S10 Lite WIFI 8GB|256GB|003,Samsung,256GB,8GB,WiFi Only,Unknown,Unknown,"Rs 132,490",132490,Brand New,Colombo,samsung-galaxy-tab-s10-lite-wifi-8gb256gb003-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-lite-wifi-8gb256gb003-for-sale-colombo,emobile.lk | EMOBILE (PVT) LTD,True,10 hours
6a95286017c7df7d83369389,Greentel A9 Pro Tab (Used),Other,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 32,000",32000,Used,Gampaha,greentel-used-for-sale-gampaha-77,https://ikman.lk/en/ad/greentel-used-for-sale-gampaha-77,,False,10 hours
6a952aa59c1ea8659dabe964,Samsung Galaxy Tab S10 Lite WIFI 6GB|128GB|003,Samsung,128GB,6GB,WiFi Only,Unknown,Unknown,"Rs 100,490",100490,Brand New,Colombo,samsung-galaxy-tab-s10-lite-wifi-6gb128gb003-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-lite-wifi-6gb128gb003-for-sale-colombo,emobile.lk | EMOBILE (PVT) LTD,True,10 hours
6a95296b24889438ded2ef21,Galaxy Tab A9+ 128/8GB,Other,8GB,128GB,WiFi / Standard,Unknown,Unknown,"Rs 50,000",50000,Used,Anuradhapura,galaxy-tab-a9-128-8gb-for-sale-anuradhapura,https://ikman.lk/en/ad/galaxy-tab-a9-128-8gb-for-sale-anuradhapura,,False,10 hours
6a9529240763ff2058a7e16d,Samsung Galaxy Tab A11 Plus 5G 6GB/128GB|003,Samsung,128GB,6GB,5G + WiFi,Unknown,Unknown,"Rs 82,490",82490,Brand New,Colombo,samsung-galaxy-tab-a11-plus-5g-6gb-128gb003-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-tab-a11-plus-5g-6gb-128gb003-for-sale-colombo,emobile.lk | EMOBILE (PVT) LTD,True,10 hours
6a9528b68ca08126e5769304,Samsung Galaxy Tab A11 8GB|128GB|003,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 66,490",66490,Brand New,Colombo,samsung-galaxy-tab-a11-8gb128gb003-for-sale-colombo-1,https://ikman.lk/en/ad/samsung-galaxy-tab-a11-8gb128gb003-for-sale-colombo-1,emobile.lk | EMOBILE (PVT) LTD,True,10 hours
6a951c7617c7df7d833692c0,Samsung Galaxy S10 FE 12GB 256GB,Samsung,256GB,12GB,WiFi / Standard,Unknown,Unknown,"Rs 155,708",155708,Brand New,Colombo,samsung-galaxy-s10-fe-12gb-256gb-for-sale-colombo-586,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-12gb-256gb-for-sale-colombo-586,Nexel,True,10 hours
6a95285d41de79ded3bdb807,Samsung Galaxy Tab A11 4GB|64GB|003,Samsung,64GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 49,990",49990,Brand New,Colombo,samsung-galaxy-tab-a11-4gb64gb003-for-sale-colombo-1,https://ikman.lk/en/ad/samsung-galaxy-tab-a11-4gb64gb003-for-sale-colombo-1,emobile.lk | EMOBILE (PVT) LTD,True,10 hours
6a951c49dec33f1515ddd413,Samsung Galaxy S10 FE 12GB 256GB,Samsung,256GB,12GB,WiFi / Standard,Unknown,Unknown,"Rs 152,890",152890,Brand New,Colombo,samsung-galaxy-s10-fe-12gb-256gb-for-sale-colombo-585,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-12gb-256gb-for-sale-colombo-585,Nexel,True,10 hours
6a951c25ab9cdea80b199e24,Samsung Galaxy S10 FE 12GB 256GB,Samsung,256GB,12GB,WiFi / Standard,Unknown,Unknown,"Rs 154,090",154090,Brand New,Colombo,samsung-galaxy-s10-fe-12gb-256gb-for-sale-colombo-588,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-12gb-256gb-for-sale-colombo-588,Nexel,True,10 hours
6a95276f096024690c7692f8,Lenovo M10 HD,Lenovo,Unknown,Unknown,WiFi / Standard,Unknown,M1,"Rs 12,000",12000,Used,Colombo,rarely-used-tablet-in-good-condition-for-sale-colombo,https://ikman.lk/en/ad/rarely-used-tablet-in-good-condition-for-sale-colombo,,False,10 hours
6a95215aa7236ab00fcf7d53,Samsung Tab S10 FE PLUS 12/256GB,Samsung,256GB,12GB,WiFi / Standard,Unknown,Unknown,"Rs 183,695",183695,Brand New,Colombo,samsung-tab-s10-fe-plus-12-256gb-for-sale-colombo-6,https://ikman.lk/en/ad/samsung-tab-s10-fe-plus-12-256gb-for-sale-colombo-6,Mobile Care,True,10 hours
6a95211f668c015166da354d,Samsung Tab S10 FE 12/256GB,Samsung,256GB,12GB,WiFi / Standard,Unknown,Unknown,"Rs 148,963",148963,Brand New,Colombo,samsung-tab-s10-fe-12-256gb-for-sale-colombo-8,https://ikman.lk/en/ad/samsung-tab-s10-fe-12-256gb-for-sale-colombo-8,Mobile Care,True,10 hours
6a951f1516f78bb742899b9f,Samsung Galaxy Tab S10 FE 8/128GB,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 124,589",124589,Brand New,Colombo,samsung-galaxy-tab-s10-fe-8-128gb-for-sale-colombo-115,https://ikman.lk/en/ad/samsung-galaxy-tab-s10-fe-8-128gb-for-sale-colombo-115,Mobile Care,True,11 hours
6a951e8f61633dce523a8393,Samsung Galaxy S10 LITE 5G 6/128GB,Samsung,128GB,6GB,5G + WiFi,Unknown,Unknown,"Rs 122,222",122222,Brand New,Colombo,samsung-galaxy-s10-lite-5g-6-128gb-for-sale-colombo-14,https://ikman.lk/en/ad/samsung-galaxy-s10-lite-5g-6-128gb-for-sale-colombo-14,Mobile Care,True,11 hours
6a951e214e602cceb0da3558,Samsung Tab S10 LITE 6/128GB,Samsung,128GB,6GB,WiFi / Standard,Unknown,Unknown,"Rs 103,685",103685,Brand New,Colombo,samsung-tab-s10-lite-6-128gb-for-sale-colombo-3,https://ikman.lk/en/ad/samsung-tab-s10-lite-6-128gb-for-sale-colombo-3,Mobile Care,True,11 hours
6a951dd83139cc83a5d2ee8e,Samnsung Galaxy Tab A11 PLUS 8/256GB,Other,256GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 103,896",103896,Brand New,Colombo,samnsung-galaxy-tab-a11-plus-8-256gb-for-sale-colombo,https://ikman.lk/en/ad/samnsung-galaxy-tab-a11-plus-8-256gb-for-sale-colombo,Mobile Care,True,11 hours
6a951d97a7236ab00fcf7d28,Samsung Galaxy Tab A11 4/64GB,Samsung,64GB,4GB,4G LTE / SIM,Unknown,Unknown,"Rs 47,856",47856,Brand New,Colombo,samsung-galaxy-tab-a11-4-64gb-for-sale-colombo-65,https://ikman.lk/en/ad/samsung-galaxy-tab-a11-4-64gb-for-sale-colombo-65,Mobile Care,True,11 hours
6a951d8fa96341a5a5199e1d,Samsung A3 Tab,Samsung,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 9,500",9500,Used,Kandy,samsung-a3-tab-for-sale-kandy,https://ikman.lk/en/ad/samsung-a3-tab-for-sale-kandy,,False,11 hours
6a951a953139cc83a5d2ee5a,Samsung Galaxy S10 FE 8GB 128GB,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 124,080",124080,Brand New,Colombo,samsung-galaxy-s10-fe-8gb-128gb-for-sale-colombo-809,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-8gb-128gb-for-sale-colombo-809,Nexel,True,11 hours
6a951a6d2087fceadf3a835d,Samsung Galaxy S10 Fe 8GB 128GB,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 124,850",124850,Brand New,Colombo,samsung-galaxy-s10-fe-8gb-128gb-for-sale-colombo-808,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-8gb-128gb-for-sale-colombo-808,Nexel,True,11 hours
6a951bfeeebfdab754bc8578,Samsung Galaxy S10 Fe 12GB 256GB New,Samsung,256GB,12GB,WiFi / Standard,Unknown,Unknown,"Rs 154,780",154780,Brand New,Colombo,samsung-galaxy-s10-fe-12gb-256gb-new-for-sale-colombo-40,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-12gb-256gb-new-for-sale-colombo-40,Nexel,True,11 hours
6a951b228e3b7a5bd9ddd455,Samsung Galaxy S10 Fe 5G 8GB,Samsung,Unknown,8GB,5G + WiFi,Unknown,Unknown,"Rs 159,480",159480,Brand New,Colombo,samsung-galaxy-s10-fe-5g-8gb-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-5g-8gb-for-sale-colombo,Nexel,True,11 hours
6a951ab56856c804043a8355,Samsung Galaxy S10 FE 8GB 128GB,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 124,780",124780,Brand New,Colombo,samsung-galaxy-s10-fe-8gb-128gb-for-sale-colombo-807,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-8gb-128gb-for-sale-colombo-807,Nexel,True,11 hours
6a951a2224889438ded2ee39,Samsung Galaxy S10 FE 8GB 128GB,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 124,350",124350,Brand New,Colombo,samsung-galaxy-s10-fe-8gb-128gb-for-sale-colombo-806,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-8gb-128gb-for-sale-colombo-806,Nexel,True,11 hours
6a951a4c17118452271788e2,Samsung Galaxy S10 FE 8GB 128GB,Samsung,128GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 124,180",124180,Brand New,Colombo,samsung-galaxy-s10-fe-8gb-128gb-for-sale-colombo-805,https://ikman.lk/en/ad/samsung-galaxy-s10-fe-8gb-128gb-for-sale-colombo-805,Nexel,True,11 hours
6a951b236856c804043a8358,Apple iPad 6th Generation 32GB,Apple,32GB,Unknown,WiFi / Standard,Unknown,6TH GEN,"Rs 27,990",27990,Used,Gampaha,apple-ipad-6th-generation-32gb-for-sale-gampaha-7,https://ikman.lk/en/ad/apple-ipad-6th-generation-32gb-for-sale-gampaha-7,THE SMART HUB,True,11 hours
6a951821f7faed244d69ca3f,Samsung Quantum Tab A (Used),Samsung,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 16,000",16000,Used,Colombo,samsung-a-quantum-tab-used-for-sale-colombo,https://ikman.lk/en/ad/samsung-a-quantum-tab-used-for-sale-colombo,,False,11 hours
6a95173d4cd57035b9d2ee5d,iPad Air 2,Apple,Unknown,Unknown,WiFi / Standard,Unknown,Unknown,"Rs 40,000",40000,Used,Kegalle,ipad-air-2-for-sale-kegalle-1,https://ikman.lk/en/ad/ipad-air-2-for-sale-kegalle-1,,False,11 hours
6a95137f5643404814199d99,Samsung Galaxy S10 Lite 5G 6GB 128GB,Samsung,128GB,6GB,5G + WiFi,Unknown,Unknown,"Rs 121,500",121500,Brand New,Colombo,samsung-galaxy-s10-lite-5g-6gb-128gb-for-sale-colombo-101,https://ikman.lk/en/ad/samsung-galaxy-s10-lite-5g-6gb-128gb-for-sale-colombo-101,Nexel,True,11 hours
6a9513355643404814199d8b,Samsung Galaxy S10 Lite 5G 6GB 128GB,Samsung,128GB,6GB,5G + WiFi,Unknown,Unknown,"Rs 121,088",121088,Brand New,Colombo,samsung-galaxy-s10-lite-5g-6gb-128gb-for-sale-colombo-100,https://ikman.lk/en/ad/samsung-galaxy-s10-lite-5g-6gb-128gb-for-sale-colombo-100,Nexel,True,11 hours
6a9514e98e3b7a5bd9ddd3f0,Samsung Galaxy S10 Lite 5G 8GB 256GB,Samsung,256GB,8GB,5G + WiFi,Unknown,Unknown,"Rs 141,678",141678,Brand New,Colombo,samsung-galaxy-s10-lite-5g-8gb-256gb-for-sale-colombo-38,https://ikman.lk/en/ad/samsung-galaxy-s10-lite-5g-8gb-256gb-for-sale-colombo-38,Nexel,True,11 hours
6a9514baa06833003d369297,Samsung Galaxy S10 LITE 5G 8GB 256GB,Samsung,256GB,8GB,5G + WiFi,Unknown,Unknown,"Rs 141,750",141750,Brand New,Colombo,samsung-galaxy-s10-lite-5g-8gb-256gb-for-sale-colombo-37,https://ikman.lk/en/ad/samsung-galaxy-s10-lite-5g-8gb-256gb-for-sale-colombo-37,Nexel,True,11 hours
6a9514994e602cceb0da34d4,Samsung Galaxy S10 LITE 8GB 256GB,Samsung,256GB,8GB,WiFi / Standard,Unknown,Unknown,"Rs 141,350",141350,Brand New,Colombo,samsung-galaxy-s10-lite-8gb-256gb-for-sale-colombo-217,https://ikman.lk/en/ad/samsung-galaxy-s10-lite-8gb-256gb-for-sale-colombo-217,Nexel,True,11 hours
6a95146f5643404814199db6,Samsung Galaxy S10 LITE 5G 8GB 256GB,Samsung,256GB,8GB,5G + WiFi,Unknown,Unknown,"Rs 141,350",141350,Brand New,Colombo,samsung-galaxy-s10-lite-5g-8gb-256gb-for-sale-colombo-36,https://ikman.lk/en/ad/samsung-galaxy-s10-lite-5g-8gb-256gb-for-sale-colombo-36,Nexel,True,11 hours
6a951359a96341a5a5199d81,Samsung Galaxy S10 Lite 5G 6GB 128GB,Samsung,128GB,6GB,5G + WiFi,Unknown,Unknown,"Rs 121,350",121350,Brand New,Colombo,samsung-galaxy-s10-lite-5g-6gb-128gb-for-sale-colombo-99,https://ikman.lk/en/ad/samsung-galaxy-s10-lite-5g-6gb-128gb-for-sale-colombo-99,Nexel,True,11 hours
6a9514694cd57035b9d2ee27,iPad Pro M5 (11-inch) 256GB (100% BH 63 cycles),Apple,256GB,Unknown,WiFi / Standard,11 Inch,Unknown,"Rs 305,000",305000,Used,Colombo,ipad-pro-m5-11-inch-256gb-100-percent-bh-63-cycles-for-sale-colombo,https://ikman.lk/en/ad/ipad-pro-m5-11-inch-256gb-100-percent-bh-63-cycles-for-sale-colombo,Dream Mobile,True,11 hours
6a95140c4ec23d1efa369291,Samsung Galaxy S11 12/256 5G With Keyboard,Samsung,Unknown,Unknown,5G + WiFi,Unknown,Unknown,"Rs 359,990",359990,Brand New,Colombo,samsung-galaxy-s11-12-256-5g-with-keyboard-for-sale-colombo-2,https://ikman.lk/en/ad/samsung-galaxy-s11-12-256-5g-with-keyboard-for-sale-colombo-2,X Mobile - Liberty,True,11 hours
