id,title,price_raw,price,condition,location,description,slug,link,shop_name,is_member,timestamp
6a8a9384e257509d96432140,Oppo A31 8GB/256GB (Used),"Rs 21,999",21999,Used,Gampaha,"Gampaha, Mobile Phones",oppo-a31-8gb-256gb-used-for-sale-gampaha-35,https://ikman.lk/en/ad/oppo-a31-8gb-256gb-used-for-sale-gampaha-35,TN Mobile,True,bump_up
6a95cbd2ecc0c76f2a584977,Vivo Y93 (Used),"Rs 8,000",8000,Used,Colombo,"Colombo, Mobile Phones",vivo-y93-used-for-sale-colombo-2521,https://ikman.lk/en/ad/vivo-y93-used-for-sale-colombo-2521,,False,1 hour
6a95cad5a3fc0c1d9c3eba7f,Samsung Galaxy A03s (Used),"Rs 16,000",16000,Used,Kandy,"Kandy, Mobile Phones",samsung-galaxy-a03s-used-for-sale-kandy-936,https://ikman.lk/en/ad/samsung-galaxy-a03s-used-for-sale-kandy-936,,False,1 hour
6a95ca68fd6d98b0ea227ab6,Honor X6 (Used),"Rs 20,000",20000,Used,Kandy,"Kandy, Mobile Phones",honor-x6-used-for-sale-kandy-50,https://ikman.lk/en/ad/honor-x6-used-for-sale-kandy-50,,False,1 hour
6a95c70ed8de9573c8fc5395,Oppo A17 (Used),"Rs 14,000",14000,Used,Kalutara,"Kalutara, Mobile Phones",oppo-a17-refurbished-for-sale-kalutara,https://ikman.lk/en/ad/oppo-a17-refurbished-for-sale-kalutara,,False,2 hours
6a95c6196e0f2ad5903eba60,itel 50c (Used),"Rs 15,000",15000,Used,Ratnapura,"Ratnapura, Mobile Phones",itel-50c-used-for-sale-ratnapura,https://ikman.lk/en/ad/itel-50c-used-for-sale-ratnapura,,False,2 hours
6a95bcd843856807e3227a8a,Huawei Y7p (Used),"Rs 11,000",11000,Used,Colombo,"Colombo, Mobile Phones",huawei-y7p-used-for-sale-colombo-329,https://ikman.lk/en/ad/huawei-y7p-used-for-sale-colombo-329,,False,3 hours
6a95c452cca0c9c7d883d44e,Apple iPhone 7 (Used),"Rs 15,000",15000,Used,Kalutara,"Kalutara, Mobile Phones",apple-iphone-7-black-used-for-sale-kalutara-2,https://ikman.lk/en/ad/apple-iphone-7-black-used-for-sale-kalutara-2,,False,3 hours
6a95bfb08e784d6ef9ceff19,Xiaomi Redmi 14C 8GB 256GB (Used),"Rs 18,500",18500,Used,Gampaha,"Gampaha, Mobile Phones",xiaomi-redmi-14c-8gb-ram-256gb-rom-used-for-sale-gampaha,https://ikman.lk/en/ad/xiaomi-redmi-14c-8gb-ram-256gb-rom-used-for-sale-gampaha,,False,3 hours
6a95b89cdf5d2facf8e2ab67,Oppo A5s (Used),"Rs 15,500",15500,Used,Galle,"Galle, Mobile Phones",oppo-a5s-used-for-sale-galle-497,https://ikman.lk/en/ad/oppo-a5s-used-for-sale-galle-497,Sell Fast Galle Digital Phone Market,False,bump_up
6a95b9bf8512e3bbd8cefee4,Samsung Galaxy A06 4GB 128GB (Used),"Rs 18,500",18500,Used,Gampaha,"Gampaha, Mobile Phones",samsung-galaxy-a06-44gb-128gb-used-for-sale-gampaha,https://ikman.lk/en/ad/samsung-galaxy-a06-44gb-128gb-used-for-sale-gampaha,,False,3 hours
6a95b7daecc0c76f2a5848bf,Samsung Galaxy A6+ (Used),"Rs 12,000",12000,Used,Kandy,"Kandy, Mobile Phones",samsung-galaxy-a6-used-for-sale-kandy,https://ikman.lk/en/ad/samsung-galaxy-a6-used-for-sale-kandy,,False,3 hours
6a95b145fa43bbf11434dd2c,Apple iPhone 8 (Used),"Rs 17,500",17500,Used,Kandy,"Kandy, Mobile Phones",apple-iphone-8-i-phone-used-for-sale-kandy-154,https://ikman.lk/en/ad/apple-iphone-8-i-phone-used-for-sale-kandy-154,,False,3 hours
6a95b0fbbbf7cb6c5b20538a,Oppo A3s (Used),"Rs 6,500",6500,Used,Colombo,"Colombo, Mobile Phones",oppo-a3s-used-for-sale-colombo-1339,https://ikman.lk/en/ad/oppo-a3s-used-for-sale-colombo-1339,,False,3 hours
6a42714032fd3fe51e8e8c87,Samsung Galaxy A06 4GB 64GB (Used),"Rs 19,990",19990,Used,Gampaha,"Gampaha, Mobile Phones",samsung-galaxy-a06-4gb-64gb-used-for-sale-gampaha-115,https://ikman.lk/en/ad/samsung-galaxy-a06-4gb-64gb-used-for-sale-gampaha-115,SL Phone Hub,True,4 hours
6a420a95d187d39848d0ecb7,Xiaomi Redmi Note 9 4GB 128GB (Used),"Rs 19,990",19990,Used,Gampaha,"Gampaha, Mobile Phones",xiaomi-redmi-note-9-4gb-128gb-used-for-sale-gampaha,https://ikman.lk/en/ad/xiaomi-redmi-note-9-4gb-128gb-used-for-sale-gampaha,SL Phone Hub,True,4 hours
6a42064b029effdd994625ff,Samsung Galaxy A04 4GB 64GB (Used),"Rs 18,990",18990,Used,Gampaha,"Gampaha, Mobile Phones",samsung-galaxy-a04-4gb-64gb-used-for-sale-gampaha-118,https://ikman.lk/en/ad/samsung-galaxy-a04-4gb-64gb-used-for-sale-gampaha-118,SL Phone Hub,True,4 hours
6a95a9b1a5decca3f2205328,Samsung Galaxy A30 (Used),"Rs 14,350",14350,Used,Kandy,"Kandy, Mobile Phones",samsung-galaxy-a30-used-for-sale-kandy-405,https://ikman.lk/en/ad/samsung-galaxy-a30-used-for-sale-kandy-405,,False,4 hours
6a74328af0fef50a1edd0ad0,Vivo Y93 6GB 128GB (Used),"Rs 11,800",11800,Used,Colombo,"Colombo, Mobile Phones",vivo-y93-6gb-128gb-used-for-sale-colombo-10330,https://ikman.lk/en/ad/vivo-y93-6gb-128gb-used-for-sale-colombo-10330,MobiWare Mobiles,True,bump_up
6a95a6fc3704a1fc36e2aae8,Xiaomi Redmi Note 9S (Used),"Rs 18,000",18000,Used,Gampaha,"Gampaha, Mobile Phones",xiaomi-redmi-note-9s-used-for-sale-gampaha-294,https://ikman.lk/en/ad/xiaomi-redmi-note-9s-used-for-sale-gampaha-294,,False,4 hours
6a95a669fd6d98b0ea2279c0,Apple iPhone 8 (Used),"Rs 20,000",20000,Used,Anuradhapura,"Anuradhapura, Mobile Phones",apple-iphone-8-used-for-sale-anuradhapura-692,https://ikman.lk/en/ad/apple-iphone-8-used-for-sale-anuradhapura-692,,False,4 hours
6a95a2668c1d458e7046e485,Samsung Galaxy J1 (Used),"Rs 4,200",4200,Used,Kandy,"Kandy, Mobile Phones",samsung-galaxy-a26-4g-dual-sim-used-for-sale-kandy,https://ikman.lk/en/ad/samsung-galaxy-a26-4g-dual-sim-used-for-sale-kandy,,False,4 hours
6a959fb92ae4331a4e34dccb,Apple iPhone 7 Plus (Used),"Rs 17,000",17000,Used,Kandy,"Kandy, Mobile Phones",apple-iphone-7-plus-used-for-sale-kandy-6352,https://ikman.lk/en/ad/apple-iphone-7-plus-used-for-sale-kandy-6352,,False,4 hours
6a959de08c1d458e7046e466,Samsung Galaxy A03 Core (Used),"Rs 11,000",11000,Used,Kandy,"Kandy, Mobile Phones",samsung-galaxy-a03-core-used-for-sale-kandy-156,https://ikman.lk/en/ad/samsung-galaxy-a03-core-used-for-sale-kandy-156,,False,4 hours
6a959d378512e3bbd8cefe28,Vivo Y17 (Used),"Rs 15,000",15000,Used,Colombo,"Colombo, Mobile Phones",vivo-y17-used-for-sale-colombo-408,https://ikman.lk/en/ad/vivo-y17-used-for-sale-colombo-408,,False,4 hours
6a959b078512e3bbd8cefe17,Vivo Y1s (Used),"Rs 10,500",10500,Used,Matale,"Matale, Mobile Phones",vivo-y1s-used-for-sale-matale-4,https://ikman.lk/en/ad/vivo-y1s-used-for-sale-matale-4,,False,4 hours
69bce4b124714b9a0db636f7,Apple iPhone SE 2 128GB With Box (Used),"Rs 46,999",46999,Used,Kalutara,"Kalutara, Mobile Phones",apple-iphone-se-2-128gb-with-box-used-for-sale-kalutara,https://ikman.lk/en/ad/apple-iphone-se-2-128gb-with-box-used-for-sale-kalutara,Smart Choice,True,1 month
6a95994a6af197a3fb4cdfba,Vivo Y17 (Used),"Rs 16,000",16000,Used,Gampaha,"Gampaha, Mobile Phones",vivo-y17-brand-new-for-sale-gampaha,https://ikman.lk/en/ad/vivo-y17-brand-new-for-sale-gampaha,,False,4 hours
6a959922f20149b51138f993,Samsung Galaxy A10s (Used),"Rs 10,000",10000,Used,Trincomalee,"Trincomalee, Mobile Phones",samsung-galaxy-a10s-used-for-sale-trincomalee-194,https://ikman.lk/en/ad/samsung-galaxy-a10s-used-for-sale-trincomalee-194,,False,4 hours
6a9596be63a5d27d90c84e50,Huawei Y9 Prime (Used),"Rs 8,500",8500,Used,Colombo,"Colombo, Mobile Phones",huawei-y9-prime-used-for-sale-colombo-823,https://ikman.lk/en/ad/huawei-y9-prime-used-for-sale-colombo-823,,False,4 hours
6a9595f47e62b49c544cdf85,Samsung Galaxy Note 4 (Used),"Rs 9,000",9000,Used,Kegalle,"Kegalle, Mobile Phones",samsung-galaxy-note-4-used-for-sale-kegalle,https://ikman.lk/en/ad/samsung-galaxy-note-4-used-for-sale-kegalle,,False,5 hours
6a9591ced4dd3f44e62c6d49,Vivo Y85 6GB 128GB (Used),"Rs 11,000",11000,Used,Matara,"Matara, Mobile Phones",vivo-y85-6gb-rom-124gb-used-for-sale-matara,https://ikman.lk/en/ad/vivo-y85-6gb-rom-124gb-used-for-sale-matara,,False,5 hours
6a95912e475fdbcd2683d33a,Apple iPhone 6S (Used),"Rs 7,500",7500,Used,Badulla,"Badulla, Mobile Phones",apple-iphone-6s-used-for-sale-badulla-943,https://ikman.lk/en/ad/apple-iphone-6s-used-for-sale-badulla-943,,False,5 hours
6a958fbedf5d2facf8e2aa3a,Huawei Y6 Prime 64GB (Used),"Rs 9,500",9500,Used,Gampaha,"Gampaha, Mobile Phones",huawei-y6-prime-64gb-used-for-sale-gampaha-2,https://ikman.lk/en/ad/huawei-y6-prime-64gb-used-for-sale-gampaha-2,,False,5 hours
6a958f0d3704a1fc36e2aa20,Apple iPhone 7 (Used),"Rs 16,000",16000,Used,Gampaha,"Gampaha, Mobile Phones",apple-iphone-7-used-for-sale-gampaha-11181,https://ikman.lk/en/ad/apple-iphone-7-used-for-sale-gampaha-11181,,False,5 hours
6a958db8871fae20259d5975,Apple iPhone 8 (Used),"Rs 17,000",17000,Used,Kurunegala,"Kurunegala, Mobile Phones",apple-iphone-8-used-for-sale-kurunegala-1670,https://ikman.lk/en/ad/apple-iphone-8-used-for-sale-kurunegala-1670,,False,5 hours
6a958bce344df8174fe2aa26,Apple iPhone 8 64GB (Used),"Rs 16,500",16500,Used,Kandy,"Kandy, Mobile Phones",apple-iphone-8-64gb-used-for-sale-kandy-1684,https://ikman.lk/en/ad/apple-iphone-8-64gb-used-for-sale-kandy-1684,,False,5 hours
6a958a784032a76aa50d6fa9,Xiaomi Redmi 9A (Used),"Rs 12,000",12000,Used,Colombo,"Colombo, Mobile Phones",xiaomi-redmi-9a-blue-used-for-sale-colombo-3,https://ikman.lk/en/ad/xiaomi-redmi-9a-blue-used-for-sale-colombo-3,,False,5 hours
6a954bfe604f8e894b0195de,Moto Motorola G34 5g (Used),"Rs 12,000",12000,Used,Polonnaruwa,"Polonnaruwa, Mobile Phones",moto-motorola-g34-5g-used-for-sale-polonnaruwa,https://ikman.lk/en/ad/moto-motorola-g34-5g-used-for-sale-polonnaruwa,,False,6 hours
6a957df0ce7ab05878ec78ef,Xiaomi Redmi A2 plus 64GB (Used),"Rs 7,000",7000,Used,Colombo,"Colombo, Mobile Phones",xiaomi-redmi-a2-plus-64gb-used-for-sale-colombo-9,https://ikman.lk/en/ad/xiaomi-redmi-a2-plus-64gb-used-for-sale-colombo-9,,False,7 hours
6a957dcf01414f5d34cd6de3,Samsung Galaxy A10 (Used),"Rs 10,000",10000,Used,Gampaha,"Gampaha, Mobile Phones",samsung-galaxy-a10-used-for-sale-gampaha-1379,https://ikman.lk/en/ad/samsung-galaxy-a10-used-for-sale-gampaha-1379,,False,7 hours
6a957844305ce22e12cd6dc7,Samsung Galaxy A10s (Used),"Rs 6,000",6000,Used,Kurunegala,"Kurunegala, Mobile Phones",samsung-galaxy-a10s-used-for-sale-kurunegala-780,https://ikman.lk/en/ad/samsung-galaxy-a10s-used-for-sale-kurunegala-780,,False,7 hours
6a9573f66976bb46af8bc8fa,Samsung Galaxy A03s 64GB (Used),"Rs 16,500",16500,Used,Anuradhapura,"Anuradhapura, Mobile Phones",samsung-galaxy-a03s-4gb-ram-64gb-rom-used-for-sale-anuradhapura,https://ikman.lk/en/ad/samsung-galaxy-a03s-4gb-ram-64gb-rom-used-for-sale-anuradhapura,,False,7 hours
6a9574066bbb5943ac5fdb19,Xiaomi Redmi 13C (Used),"Rs 16,500",16500,Used,Colombo,"Colombo, Mobile Phones",xiaomi-redmi-13c-used-for-sale-colombo-161,https://ikman.lk/en/ad/xiaomi-redmi-13c-used-for-sale-colombo-161,,False,7 hours
6a95151ca06833003d3692a2,Tecno spark 8c (Used),"Rs 8,500",8500,Used,Colombo,"Colombo, Mobile Phones",tecno-spark-8c-used-for-sale-colombo-86,https://ikman.lk/en/ad/tecno-spark-8c-used-for-sale-colombo-86,,False,8 hours
6a957156ce7ab05878ec7896,Huawei Y7 Pro (Used),"Rs 17,000",17000,Used,Gampaha,"Gampaha, Mobile Phones",huawei-y7-pro-used-for-sale-gampaha-1317,https://ikman.lk/en/ad/huawei-y7-pro-used-for-sale-gampaha-1317,,False,8 hours
6a956f9fdfd8dd37a693620f,Xiaomi Redmi Note 8 (Used),"Rs 13,000",13000,Used,Gampaha,"Gampaha, Mobile Phones",xiaomi-redmi-note-8-used-for-sale-gampaha-1061,https://ikman.lk/en/ad/xiaomi-redmi-note-8-used-for-sale-gampaha-1061,,False,9 hours
6a956843817a197cbc076bab,Samsung Galaxy M13 6GB (Used),"Rs 15,500",15500,Used,Kandy,"Kandy, Mobile Phones",samsung-galaxy-m13-6gb-ram-used-for-sale-kandy,https://ikman.lk/en/ad/samsung-galaxy-m13-6gb-ram-used-for-sale-kandy,,False,9 hours
6a956a1e9fe9c3cfa4e53c6c,Apple iPhone 6S 64GB (Used),"Rs 17,999",17999,Used,Colombo,"Colombo, Mobile Phones",apple-iphone-6s-64gb-used-for-sale-colombo-8434,https://ikman.lk/en/ad/apple-iphone-6s-64gb-used-for-sale-colombo-8434,Usedphones International Pvt Ltd 2,True,9 hours
6a94dd4ad66c7fa28c0bcd80,Xiaomi Redmi 9A (Used),"Rs 11,000",11000,Used,Batticaloa,"Batticaloa, Mobile Phones",xiaomi-redmi-9a-good-condition-used-for-sale-batticaloa-5,https://ikman.lk/en/ad/xiaomi-redmi-9a-good-condition-used-for-sale-batticaloa-5,,False,9 hours
6a95677948e6b785ad59fb07,Samsung Galaxy A8 (Used),"Rs 16,500",16500,Used,Matara,"Matara, Mobile Phones",samsung-galaxy-a8-used-for-sale-matara-20,https://ikman.lk/en/ad/samsung-galaxy-a8-used-for-sale-matara-20,,False,9 hours
6a95672da646ec6c41ec784c,Vivo Y51 (Used),"Rs 13,000",13000,Used,Gampaha,"Gampaha, Mobile Phones",vivo-y51-used-for-sale-gampaha,https://ikman.lk/en/ad/vivo-y51-used-for-sale-gampaha,,False,9 hours
6a9565ab36d01f068e1374aa,Vivo Y93 6GB 128GB (Used),"Rs 13,555",13555,Used,Colombo,"Colombo, Mobile Phones",vivo-y93-6gb-128gb-used-for-sale-colombo-10394,https://ikman.lk/en/ad/vivo-y93-6gb-128gb-used-for-sale-colombo-10394,MobiWare Mobiles,True,9 hours
6a9561b499e36331160e1c79,Samsung Galaxy M01 Core (Used),"Rs 9,500",9500,Used,Gampaha,"Gampaha, Mobile Phones",samsung-galaxy-m01-core-used-for-sale-gampaha-720,https://ikman.lk/en/ad/samsung-galaxy-m01-core-used-for-sale-gampaha-720,,False,9 hours
6a9564f7735ae824881b5bf6,Samsung Galaxy Grand Prime + (Used),"Rs 8,000",8000,Used,Ampara,"Ampara, Mobile Phones",samsung-galaxy-grand-prime-used-for-sale-ampara,https://ikman.lk/en/ad/samsung-galaxy-grand-prime-used-for-sale-ampara,,False,9 hours
6a9563214ded56ba5c3236e9,Samsung Galaxy A12 (Used),"Rs 20,000",20000,Used,Gampaha,"Gampaha, Mobile Phones",samsung-galaxy-a12-used-for-sale-gampaha-1077,https://ikman.lk/en/ad/samsung-galaxy-a12-used-for-sale-gampaha-1077,,False,10 hours
6a9529a59c1ea8659dabe946,Samsung Galaxy Grand Max (Used),"Rs 8,500",8500,Used,Matara,"Matara, Mobile Phones",samsung-galaxy-grand-max-used-for-sale-matara-21,https://ikman.lk/en/ad/samsung-galaxy-grand-max-used-for-sale-matara-21,,False,10 hours
6a9560379fe9c3cfa4e53c07,Xiaomi Redmi 10 (Used),"Rs 10,000",10000,Used,Gampaha,"Gampaha, Mobile Phones",xiaomi-redmi-10-2022-used-for-sale-gampaha-2,https://ikman.lk/en/ad/xiaomi-redmi-10-2022-used-for-sale-gampaha-2,,False,10 hours
6a95579e2844a21209ab4790,Samsung Galaxy A14 (Used),"Rs 14,000",14000,Used,Colombo,"Colombo, Mobile Phones",samsung-galaxy-a14-used-for-sale-colombo-377,https://ikman.lk/en/ad/samsung-galaxy-a14-used-for-sale-colombo-377,,False,10 hours
6a804de571e6ae2e29b60938,Apple iPhone 6S 64GB (Used),"Rs 17,999",17999,Used,Colombo,"Colombo, Mobile Phones",apple-iphone-6s-64gb-used-for-sale-colombo-8429,https://ikman.lk/en/ad/apple-iphone-6s-64gb-used-for-sale-colombo-8429,Usedphones International Pvt Ltd 2,True,bump_up
6a954ce9c513d0dbab2b9b8b,Samsung Galaxy M02 (Used),"Rs 15,500",15500,Used,Kandy,"Kandy, Mobile Phones",samsung-galaxy-m02-used-for-sale-kandy-1577,https://ikman.lk/en/ad/samsung-galaxy-m02-used-for-sale-kandy-1577,,False,11 hours
6a954be3eb8d9b5bcba5a9d1,Xiaomi Redmi 9A (Used),"Rs 15,000",15000,Used,Colombo,"Colombo, Mobile Phones",xiaomi-redmi-9a-used-for-sale-colombo-1612,https://ikman.lk/en/ad/xiaomi-redmi-9a-used-for-sale-colombo-1612,,False,11 hours
6a954a5ec02e39f425dcf9cd,Oppo A5s 4GB 64GB (Used),"Rs 15,555",15555,Used,Colombo,"Colombo, Mobile Phones",oppo-a5s-4gb-64gb-used-for-sale-colombo-38,https://ikman.lk/en/ad/oppo-a5s-4gb-64gb-used-for-sale-colombo-38,MobiWare Mobiles,True,11 hours
6a9549f88e985792ceb47137,Oppo A3s 6GB 128GB (Used),"Rs 13,555",13555,Used,Colombo,"Colombo, Mobile Phones",oppo-a3s-6gb-128gb-used-for-sale-colombo-4060,https://ikman.lk/en/ad/oppo-a3s-6gb-128gb-used-for-sale-colombo-4060,MobiWare Mobiles,True,11 hours
6a9546f3551c17f2672b9b4f,Umidigi g9t (Used),"Rs 18,000",18000,Used,Kandy,"Kandy, Mobile Phones",umidigi-g9t-used-for-sale-kandy-2,https://ikman.lk/en/ad/umidigi-g9t-used-for-sale-kandy-2,,False,12 hours
6a9545ebeebfdab754bc86a5,Oscal Tiger 10 (Used),"Rs 18,000",18000,Used,Anuradhapura,"Anuradhapura, Mobile Phones",oscal-tiger-10-used-for-sale-anuradhapura,https://ikman.lk/en/ad/oscal-tiger-10-used-for-sale-anuradhapura,,False,12 hours
6a93f046fbcdc3bec4e3f217,Vivo Y11 8GB.256GB (Used),"Rs 15,500",15500,Used,Colombo,"Colombo, Mobile Phones",vivo-y11-8gb256gb-used-for-sale-colombo-7,https://ikman.lk/en/ad/vivo-y11-8gb256gb-used-for-sale-colombo-7,MobiWare Mobiles,True,12 hours
6a9538fb8a5961baafe1f33e,Oppo A77s (Used),"Rs 20,000",20000,Used,Ampara,"Ampara, Mobile Phones",oppo-a77s-0755472002-used-for-sale-ampara-1,https://ikman.lk/en/ad/oppo-a77s-0755472002-used-for-sale-ampara-1,,False,12 hours
6a95408d6a6f91f8c63caea5,Xiaomi Redmi Note 9 Pro (Used),"Rs 18,000",18000,Used,Batticaloa,"Batticaloa, Mobile Phones",xiaomi-redmi-note-9-pro-used-for-sale-batticaloa-234,https://ikman.lk/en/ad/xiaomi-redmi-note-9-pro-used-for-sale-batticaloa-234,,False,12 hours
6a953e8968bc17691c517a0b,Samsung Galaxy A04s (Used),"Rs 15,000",15000,Used,Jaffna,"Jaffna, Mobile Phones",samsung-galaxy-a04s-used-for-sale-jaffna-3,https://ikman.lk/en/ad/samsung-galaxy-a04s-used-for-sale-jaffna-3,,False,12 hours
6a953df8a5d98743a831fd51,Oppo A54 Blue (Used),"Rs 16,500",16500,Used,Batticaloa,"Batticaloa, Mobile Phones",oppo-a54-blue-used-for-sale-batticaloa,https://ikman.lk/en/ad/oppo-a54-blue-used-for-sale-batticaloa,,False,12 hours
6a953c524b24e8c97fe53a7c,Apple iPhone 8 64gb (Used),"Rs 19,999",19999,Used,Trincomalee,"Trincomalee, Mobile Phones",apple-iphone-8-64gb-used-for-sale-trincomalee-120,https://ikman.lk/en/ad/apple-iphone-8-64gb-used-for-sale-trincomalee-120,,False,12 hours
6a953b042a17305669312e5f,Honor X5 Plus (Used),"Rs 16,500",16500,Used,Colombo,"Colombo, Mobile Phones",honor-x5-plus-used-for-sale-colombo-218,https://ikman.lk/en/ad/honor-x5-plus-used-for-sale-colombo-218,,False,12 hours
6a953861ddecf0af41a7e223,Xiaomi Redmi 10A (Used),"Rs 13,500",13500,Used,Gampaha,"Gampaha, Mobile Phones",xiaomi-redmi-10a-used-for-sale-gampaha-155,https://ikman.lk/en/ad/xiaomi-redmi-10a-used-for-sale-gampaha-155,,False,13 hours
6a95352c83eb76079fbdb885,Samsung Galaxy M21 (Used),"Rs 15,000",15000,Used,Matara,"Matara, Mobile Phones",samsung-galaxy-m21-used-for-sale-matara-11,https://ikman.lk/en/ad/samsung-galaxy-m21-used-for-sale-matara-11,,False,13 hours
6a95344f8d4e2c53a45322f3,Vivo Y95 (Used),"Rs 14,000",14000,Used,Colombo,"Colombo, Mobile Phones",vivo-y95-used-for-sale-colombo-149,https://ikman.lk/en/ad/vivo-y95-used-for-sale-colombo-149,,False,13 hours
6a95327e39d7e9782225f2a5,Huawei Y9 Prime 2019 (Used),"Rs 14,000",14000,Used,Gampaha,"Gampaha, Mobile Phones",huawei-y9-prime-2019-used-for-sale-gampaha-447,https://ikman.lk/en/ad/huawei-y9-prime-2019-used-for-sale-gampaha-447,,False,13 hours
6a8450258be95f5a512f91b6,Samsung Galaxy S23 256GB 512GB (Used),"Rs 98,000",98000,Used,Matara,"Matara, Mobile Phones",samsung-galaxy-s23-256gb-512gb-used-for-sale-matara-3,https://ikman.lk/en/ad/samsung-galaxy-s23-256gb-512gb-used-for-sale-matara-3,SKY MOBILE,True,bump_up
6a9532270763ff2058a7e1b7,Vivo Y17 (Used),"Rs 16,000",16000,Used,Galle,"Galle, Mobile Phones",vivo-y17-used-for-sale-galle-66,https://ikman.lk/en/ad/vivo-y17-used-for-sale-galle-66,,False,13 hours
6a952f20ddecf0af41a7e1bd,Vivo Y93 (Used),"Rs 9,500",9500,Used,Ratnapura,"Ratnapura, Mobile Phones",vivo-y93-used-for-sale-ratnapura-463,https://ikman.lk/en/ad/vivo-y93-used-for-sale-ratnapura-463,,False,13 hours
6a952fdd24889438ded2ef67,Apple iPhone 7 Plus Many (Used),"Rs 18,500",18500,Used,Kurunegala,"Kurunegala, Mobile Phones",apple-iphone-7-plus-many-urgent-used-for-sale-kurunegala,https://ikman.lk/en/ad/apple-iphone-7-plus-many-urgent-used-for-sale-kurunegala,,False,13 hours
6a952e0c9eea72f29d312dcd,Oppo F7 CPH1819 (Used),"Rs 12,000",12000,Used,Colombo,"Colombo, Mobile Phones",oppo-f7-cph1819-used-for-sale-colombo,https://ikman.lk/en/ad/oppo-f7-cph1819-used-for-sale-colombo,,False,13 hours
6a952ca88ac8470a613e6b32,Xiaomi Redmi Note 8 (Used),"Rs 13,500",13500,Used,Gampaha,"Gampaha, Mobile Phones",xiaomi-redmi-note-8-used-for-sale-gampaha-1060,https://ikman.lk/en/ad/xiaomi-redmi-note-8-used-for-sale-gampaha-1060,,False,13 hours
6a952b4017c7df7d833693b0,Samsung Galaxy F05 4GB Ram 64GB (Used),"Rs 18,500",18500,Used,Ampara,"Ampara, Mobile Phones",samsung-galaxy-f05-4gb-ram-64gb-used-for-sale-ampara,https://ikman.lk/en/ad/samsung-galaxy-f05-4gb-ram-64gb-used-for-sale-ampara,,False,13 hours
6a9521538551d983953e6a81,Samsung Galaxy M10 (Used),"Rs 15,000",15000,Used,Colombo,"Colombo, Mobile Phones",samsung-galaxy-m10-oeiginal-used-for-sale-colombo,https://ikman.lk/en/ad/samsung-galaxy-m10-oeiginal-used-for-sale-colombo,,False,14 hours
6a9520666a4ccd46ec17890d,Samsung Galaxy A32 5G (Used),"Rs 20,000",20000,Used,Kurunegala,"Kurunegala, Mobile Phones",samsung-galaxy-a32-5g-used-for-sale-kurunegala,https://ikman.lk/en/ad/samsung-galaxy-a32-5g-used-for-sale-kurunegala,,False,14 hours
6a951ee961633dce523a8397,Apple iPhone 8 (Used),"Rs 19,000",19000,Used,Gampaha,"Gampaha, Mobile Phones",apple-iphone-8-used-for-sale-gampaha-3751,https://ikman.lk/en/ad/apple-iphone-8-used-for-sale-gampaha-3751,,False,14 hours
6a9528c624889438ded2ef1e,Xiaomi Redmi A3 (Used),"Rs 20,000",20000,Used,Kalutara,"Kalutara, Mobile Phones",xiaomi-redmi-a3-used-for-sale-kalutara-51,https://ikman.lk/en/ad/xiaomi-redmi-a3-used-for-sale-kalutara-51,,False,14 hours
6a9528d2fb8630b99717898e,Xiaomi Redmi 9t 128GB (Used),"Rs 17,500",17500,Used,Kandy,"Kandy, Mobile Phones",xiaomi-redmi-9t-128gb-used-for-sale-kandy,https://ikman.lk/en/ad/xiaomi-redmi-9t-128gb-used-for-sale-kandy,,False,14 hours
6a9526f1e7e45ee607a7e15c,Apple iPhone 8 (Used),"Rs 18,000",18000,Used,Ampara,"Ampara, Mobile Phones",apple-iphone-8-used-for-sale-ampara-457,https://ikman.lk/en/ad/apple-iphone-8-used-for-sale-ampara-457,,False,14 hours
6a9526df41de79ded3bdb7ea,Samsung Z Flip 4 (Used),"Rs 10,000",10000,Used,Kurunegala,"Kurunegala, Mobile Phones",samsung-z-flip-4-used-for-sale-kurunegala,https://ikman.lk/en/ad/samsung-z-flip-4-used-for-sale-kurunegala,,False,14 hours
6a952568fb8630b99717895c,Apple iPhone 8 Plus (Used),"Rs 13,000",13000,Used,Trincomalee,"Trincomalee, Mobile Phones",apple-iphone-8-plus-used-for-sale-trincomalee-336,https://ikman.lk/en/ad/apple-iphone-8-plus-used-for-sale-trincomalee-336,,False,14 hours
6a8d25fab752086b0e8950c6,Apple iPhone 8 64GB (Used),"Rs 20,000",20000,Used,Colombo,"Colombo, Mobile Phones",apple-iphone-8-64gb-used-for-sale-colombo-8619,https://ikman.lk/en/ad/apple-iphone-8-64gb-used-for-sale-colombo-8619,PHONE GADGET,True,bump_up
6a951e47dec33f1515ddd42d,Apple iPhone 7 (Used),"Rs 13,000",13000,Used,Jaffna,"Jaffna, Mobile Phones",apple-iphone-7-used-for-sale-jaffna-893,https://ikman.lk/en/ad/apple-iphone-7-used-for-sale-jaffna-893,,False,14 hours
6a951e588e3b7a5bd9ddd48a,Samsung Galaxy M32 4G (Used),"Rs 19,000",19000,Used,Colombo,"Colombo, Mobile Phones",samsung-galaxy-m32-4g-used-for-sale-colombo-6,https://ikman.lk/en/ad/samsung-galaxy-m32-4g-used-for-sale-colombo-6,,False,14 hours
